,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
AFMID_cnv,0.0023454353,-0.004122179,-0.0026169475,0.0058474587,-0.0050961287,2.6728958e-07,0.0051743668,0.0034425906
BIRC5_cnv,0.0023436146,-0.0041197995,-0.0026224982,0.005846191,-0.0050811404,-3.285706e-06,0.005158053,0.0034501865
TMEM235_cnv,0.002343867,-0.0041201394,-0.002621742,0.005846359,-0.005083179,-2.7995557e-06,0.005160285,0.0034491401
SOCS3_cnv,0.0023472924,-0.004124579,-0.0026113205,0.005848717,-0.0051113516,3.8556755e-06,0.0051908433,0.0034349137
RN7SL236P_cnv,0.0023465548,-0.0041236514,-0.0026135696,0.0058482233,-0.005105251,2.4409965e-06,0.0051843,0.0034379372
PGS1_cnv,0.0023465548,-0.0041236514,-0.0026135696,0.0058482224,-0.005105251,2.4409965e-06,0.0051843,0.0034379377
DNAH17_cnv,0.0023544738,-0.004133666,-0.0025894083,0.005853464,-0.0051708287,1.7607585e-05,0.0052545667,0.0034054318
RN7SL454P_cnv,0.002348625,-0.004126339,-0.0026072655,0.0058496483,-0.005122304,6.458722e-06,0.0052027605,0.0034293476
CYTH1_cnv,0.0023574717,-0.0041375095,-0.0025802627,0.005855508,-0.005195607,2.3415312e-05,0.0052813096,0.0033930154
USP36_cnv,0.0023785476,-0.004163095,-0.0025156448,0.00586872,-0.005372354,6.307848e-05,0.0054673813,0.003307934
TIMP2_cnv,0.0023969356,-0.004185154,-0.0024592485,0.0058800587,-0.005526934,9.747781e-05,0.0056293337,0.0032340959
LGALS3BP_cnv,0.0023976425,-0.0041859513,-0.0024570944,0.0058804667,-0.0055328934,9.8771416e-05,0.005635469,0.0032313373
CANT1_cnv,0.0024006069,-0.004189385,-0.0024479702,0.0058822194,-0.005558071,0.00010424759,0.005661485,0.0032196017
C1QTNF1_cnv,0.0024006069,-0.004189385,-0.0024479702,0.0058822194,-0.005558071,0.00010424759,0.005661485,0.0032196017
ENGASE_cnv,0.0024006069,-0.004189385,-0.0024479702,0.0058822194,-0.005558071,0.00010424759,0.005661485,0.0032196022
RBFOX3_cnv,0.0024000555,-0.0041887583,-0.002449696,0.0058819,-0.0055532795,0.000103225,0.0056565977,0.0032217838
ENPP7_cnv,0.002336136,-0.004109528,-0.0026454795,0.005840577,-0.0050194385,-1.8320978e-05,0.0050899168,0.0034822174
CBX2_cnv,0.002336136,-0.004109528,-0.0026454795,0.005840577,-0.0050194385,-1.8320978e-05,0.0050899168,0.0034822174
CBX8_cnv,0.002336136,-0.004109528,-0.0026454804,0.005840577,-0.0050194385,-1.8320046e-05,0.0050899168,0.0034822174
CBX4_cnv,0.0023361417,-0.0041095605,-0.00264542,0.005840591,-0.0050196005,-1.8291175e-05,0.0050900783,0.0034821392
TBC1D16_cnv,0.0023561101,-0.004135333,-0.0025843028,0.0058542294,-0.0051851254,2.042763e-05,0.005268611,0.0033992482
CCDC40_cnv,0.0023577614,-0.004137802,-0.0025793882,0.005855648,-0.0051980093,2.388563e-05,0.005283665,0.003391969
GAA_cnv,0.0023691691,-0.0041522942,-0.002544403,0.005863242,-0.005293047,4.582666e-05,0.005385407,0.003344921
EIF4A3_cnv,0.0023727491,-0.0041566836,-0.002533365,0.005865503,-0.0053232377,5.26011e-05,0.005417204,0.003330361
CARD14_cnv,0.0023789974,-0.004164246,-0.0025141686,0.005869399,-0.0053758183,6.434787e-05,0.005472428,0.0033051423
SGSH_cnv,0.002380588,-0.0041661244,-0.0025092848,0.005870358,-0.0053892303,6.730575e-05,0.0054864082,0.0032987962
SLC26A11_cnv,0.0023798905,-0.0041655414,-0.002511356,0.0058700796,-0.005383322,6.618071e-05,0.0054807593,0.003301173
RNF213_cnv,0.002384944,-0.004171448,-0.0024958719,0.005873097,-0.005425928,7.55284e-05,0.0055250293,0.003281124
ENDOV_cnv,0.0023882436,-0.004175326,-0.002485795,0.005875079,-0.005453605,8.163601e-05,0.0055538826,0.0032680123
NPTX1_cnv,0.0023882436,-0.004175327,-0.002485795,0.005875079,-0.005453605,8.163601e-05,0.0055538826,0.0032680123
RPTOR_cnv,0.0023902692,-0.004177695,-0.0024796007,0.0058762934,-0.005470652,8.538272e-05,0.005571604,0.003259975
CHMP6_cnv,0.0024375357,-0.0042273356,-0.0023350883,0.005901234,-0.005874246,0.00016940013,0.005977288,0.0030813385
BAIAP2_cnv,0.0024373755,-0.004227183,-0.0023355829,0.0059011616,-0.0058728587,0.00016912539,0.0059759305,0.0030819126
AATK_cnv,0.0024373755,-0.004227183,-0.0023355829,0.0059011616,-0.0058728587,0.00016912539,0.0059759305,0.0030819126
SLC38A10_cnv,0.0024373755,-0.004227183,-0.0023355829,0.0059011606,-0.005872858,0.00016912632,0.0059759305,0.0030819126
LINC00482_cnv,0.0024373755,-0.004227183,-0.002335582,0.0059011606,-0.005872858,0.00016912539,0.0059759305,0.0030819126
TMEM105_cnv,0.0024371957,-0.004227016,-0.0023361351,0.0059010703,-0.0058713024,0.00016881898,0.005974411,0.0030825608
ACTG1_cnv,0.0024286192,-0.004218775,-0.0023621703,0.005896995,-0.005797802,0.000154078,0.0059022335,0.0031136912
FSCN2_cnv,0.0024305172,-0.0042205835,-0.002356411,0.005897889,-0.0058140527,0.00015732739,0.0059181736,0.0031068367
NPLOC4_cnv,0.0024273945,-0.004217565,-0.0023658965,0.005896396,-0.0057873223,0.00015195552,0.005891867,0.0031181904
TSPAN10_cnv,0.0024273964,-0.004217565,-0.0023658965,0.005896396,-0.0057873223,0.00015195552,0.005891867,0.0031181904
PDE6G_cnv,0.0024286201,-0.004218773,-0.0023621675,0.005896993,-0.0057978025,0.00015407614,0.0059022335,0.0031136922
OXLD1_cnv,0.0024252506,-0.004215438,-0.0023724241,0.005895339,-0.0057689515,0.00014822371,0.00587369,0.0031260792
CCDC137_cnv,0.0024254732,-0.0042156586,-0.002371749,0.00589545,-0.0057708453,0.00014861114,0.005875567,0.0031252592
ARL16_cnv,0.0024252506,-0.004215439,-0.002372425,0.005895339,-0.0057689515,0.00014822371,0.0058736904,0.0031260788
HGS_cnv,0.0024245474,-0.004214744,-0.0023745494,0.005894997,-0.0057629747,0.00014700554,0.00586776,0.0031286604
MRPL12_cnv,0.0024245474,-0.004214744,-0.0023745494,0.005894997,-0.0057629747,0.00014700554,0.00586776,0.0031286604
SLC25A10_cnv,0.0024243258,-0.0042145206,-0.0023752246,0.0058948863,-0.005761076,0.00014661998,0.0058658747,0.0031294813
GCGR_cnv,0.0024404451,-0.0042299917,-0.0023262724,0.0059025595,-0.0058992584,0.00017430633,0.006001508,0.003071039
P4HB_cnv,0.0024445849,-0.0042338492,-0.0023137033,0.0059044575,-0.0059348545,0.00018134434,0.0060361736,0.0030562063
PPP1R27_cnv,0.0024445849,-0.0042338492,-0.0023137033,0.0059044575,-0.0059348545,0.00018134434,0.0060361736,0.0030562063
ARHGDIA_cnv,0.0024445849,-0.0042338492,-0.0023137033,0.0059044575,-0.0059348545,0.00018134434,0.0060361736,0.0030562063
ALYREF_cnv,0.0024474198,-0.004236402,-0.0023051118,0.0059057157,-0.0059592584,0.00018610992,0.006059789,0.003046176
ANAPC11_cnv,0.0024465201,-0.0042355983,-0.0023078434,0.005905321,-0.0059515173,0.00018460769,0.006052307,0.003049343
NPB_cnv,0.002447958,-0.004236888,-0.0023034848,0.0059059476,-0.005963902,0.00018702447,0.006064282,0.003044264
PCYT2_cnv,0.002447958,-0.004236888,-0.0023034848,0.0059059476,-0.005963902,0.00018702447,0.006064282,0.003044264
SIRT7_cnv,0.0024486557,-0.0042375103,-0.002301367,0.005906256,-0.0059699016,0.00018818583,0.0060700793,0.003041814
MAFG_cnv,0.0024497602,-0.004238502,-0.0022980105,0.0059067504,-0.00597945,0.00019003078,0.006079264,0.003037923
MYADML2_cnv,0.0024497602,-0.004238502,-0.0022980105,0.0059067504,-0.00597945,0.00019003078,0.006079264,0.003037923
PYCR1_cnv,0.0024497602,-0.004238502,-0.0022980105,0.0059067504,-0.00597945,0.00019003078,0.006079264,0.003037923
NOTUM_cnv,0.002450155,-0.0042388504,-0.0022968054,0.005906922,-0.0059828567,0.00019068457,0.0060825497,0.0030365442
ASPSCR1_cnv,0.002450155,-0.0042388504,-0.0022968054,0.005906922,-0.0059828567,0.00019068457,0.0060825497,0.0030365447
DCXR_cnv,0.0024502436,-0.0042389147,-0.0022965576,0.005906935,-0.005983572,0.00019082893,0.006083224,0.0030362527
LRRC45_cnv,0.0024505826,-0.0042392155,-0.002295536,0.0059070783,-0.005986509,0.0001913989,0.0060860347,0.0030350564
RAC3_cnv,0.0024504568,-0.004239102,-0.0022959178,0.005907026,-0.005985408,0.00019118469,0.0060849865,0.0030355025
RFNG_cnv,0.0024502436,-0.0042389147,-0.0022965576,0.005906934,-0.005983572,0.00019082893,0.006083224,0.0030362527
GPS1_cnv,0.002450101,-0.0042387852,-0.002296988,0.005906876,-0.0059823436,0.00019059144,0.006082042,0.0030367547
DUS1L_cnv,0.0024502436,-0.0042389147,-0.0022965576,0.005906934,-0.005983572,0.00019082893,0.006083224,0.0030362527
FASN_cnv,0.0024500163,-0.0042387024,-0.0022972515,0.005906839,-0.0059816027,0.00019045081,0.006081334,0.003037056
CCDC57_cnv,0.0024494138,-0.0042380467,-0.0022992734,0.0059065325,-0.0059759296,0.00018935278,0.0060757585,0.0030394313
CSNK1D_cnv,0.0024494138,-0.0042380467,-0.0022992725,0.0059065325,-0.0059759296,0.00018935278,0.0060757585,0.0030394313
SLC16A3_cnv,0.0024494138,-0.0042380467,-0.0022992734,0.0059065325,-0.0059759296,0.00018935278,0.0060757585,0.0030394318
CD7_cnv,0.002454929,-0.004242773,-0.002282571,0.0059088143,-0.0060236664,0.00019846577,0.0061213216,0.0030203415
SECTM1_cnv,0.0024560671,-0.0042437455,-0.0022791205,0.0059092855,-0.0060335323,0.00020034611,0.006130725,0.003016402
TEX19_cnv,0.0024610888,-0.004248081,-0.0022639353,0.005911381,-0.0060768817,0.00020866096,0.006172194,0.0029989765
UTS2R_cnv,0.0024610888,-0.004248081,-0.0022639353,0.005911381,-0.0060768817,0.00020866096,0.006172194,0.0029989765
OGFOD3_cnv,0.0024639247,-0.004250303,-0.0022554006,0.0059124446,-0.0061014513,0.0002131816,0.0061951987,0.0029894793
NARF_cnv,0.0024625761,-0.00424934,-0.0022594146,0.005911993,-0.0060898256,0.00021111779,0.006184507,0.0029938347
FOXK2_cnv,0.0024838084,-0.0042653233,-0.0021957923,0.005919655,-0.0062734336,0.000244366,0.0063553005,0.002923565
WDR45B_cnv,0.0024920683,-0.0042710286,-0.0021712435,0.0059223864,-0.006344604,0.00025681593,0.006420632,0.0028968658
RAB40B_cnv,0.0024935333,-0.0042719394,-0.002166913,0.0059228204,-0.0063572237,0.0002589263,0.006432045,0.0028922404
FN3KRP_cnv,0.0024935333,-0.0042719394,-0.0021669138,0.0059228204,-0.0063572237,0.0002589263,0.006432045,0.0028922404
FN3K_cnv,0.0024987115,-0.004275142,-0.0021516178,0.005924357,-0.006401842,0.00026636105,0.006472325,0.0028759036
TBCD_cnv,0.0024987115,-0.004275142,-0.0021516178,0.005924357,-0.006401842,0.00026636198,0.006472325,0.0028759032
ZNF750_cnv,0.0024998002,-0.004275809,-0.0021484066,0.0059246747,-0.006411217,0.0002679117,0.0064807646,0.0028724829
B3GNTL1_cnv,0.0025034528,-0.004278017,-0.0021376424,0.00592573,-0.0064426227,0.00027311035,0.006509059,0.0028610318
METRNL_cnv,0.0025034528,-0.004278017,-0.0021376424,0.00592573,-0.0064426227,0.00027311035,0.006509059,0.0028610318
B4GALT5_cnv,0.0018429654,-0.0031298706,-0.004083667,0.00521917,-0.0015107552,-0.0012522526,0.00023083598,0.0059973095
RN7SL197P_cnv,0.0018405318,-0.0031237379,-0.004090553,0.0052150385,-0.0014954563,-0.0012594033,0.00020503812,0.006011497
SLC9A8_cnv,0.0018405309,-0.0031237379,-0.004090554,0.0052150385,-0.0014954563,-0.0012594033,0.00020503835,0.006011497
SPATA2_cnv,0.0018405309,-0.0031237379,-0.004090554,0.0052150385,-0.0014954573,-0.0012594024,0.00020503835,0.006011497
RNF114_cnv,0.0018405309,-0.0031237379,-0.004090554,0.0052150385,-0.0014954563,-0.0012594024,0.00020503812,0.006011497
SNAI1_cnv,0.001830685,-0.0030987822,-0.0041181706,0.0051981853,-0.0014344975,-0.0012884121,0.00010091602,0.0060689626
TMEM189_cnv,0.0017789295,-0.002967584,-0.004262751,0.005109569,-0.0011158641,-0.001440838,-0.00044534588,0.006370754
UBE2V1_cnv,0.0017789295,-0.002967584,-0.004262751,0.00510957,-0.0011158651,-0.001440837,-0.00044534588,0.006370754
CEBPB_cnv,0.0017882064,-0.0029911003,-0.0042368993,0.005125463,-0.001172768,-0.0014135204,-0.0003475577,0.006316693
RN7SL636P_cnv,0.0017789295,-0.002967584,-0.004262751,0.00510957,-0.0011158641,-0.001440838,-0.00044534588,0.006370754
PTPN1_cnv,0.0017799307,-0.0029702764,-0.004259864,0.0051113954,-0.0011221729,-0.0014377534,-0.00043434696,0.0063646464
BCAS4_cnv,0.0017831922,-0.0029787212,-0.0042507686,0.005117108,-0.0011420529,-0.001428022,-0.0003996794,0.0063454043
ADNP_cnv,0.0017808732,-0.0029726857,-0.004257258,0.0051130177,-0.0011278912,-0.0014349846,-0.0004244477,0.006359158
DPM1_cnv,0.0017782617,-0.0029659187,-0.0042645335,0.005108417,-0.0011120429,-0.0014428021,-0.00045222137,0.00637459
MOCS3_cnv,0.0017806534,-0.002972126,-0.004257858,0.0051126378,-0.0011265827,-0.0014356337,-0.0004267553,0.00636044
KCNG1_cnv,0.0017659701,-0.0029336507,-0.004298955,0.0050864825,-0.0010372242,-0.00147996,-0.00058404426,0.006447928
NFATC2_cnv,0.0017600544,-0.0029181559,-0.0043155216,0.0050759595,-0.0010011801,-0.0014978098,-0.0006474126,0.0064831637
ATP9A_cnv,0.0017561549,-0.0029079374,-0.0043264274,0.0050690137,-0.0009774752,-0.0015095836,-0.0006891729,0.0065063955
SALL4_cnv,0.0017561549,-0.0029079374,-0.0043264274,0.0050690137,-0.0009774752,-0.0015095836,-0.0006891729,0.0065063955
ZFP64_cnv,0.0017390633,-0.0028616283,-0.0043739714,0.005037348,-0.00087594613,-0.0015624091,-0.00087435544,0.0066102305
TSHZ2_cnv,0.0016410043,-0.0025966158,-0.0046450794,0.0048560305,-0.0002984209,-0.001864682,-0.0019321851,0.0072039966
RN7SKP184_cnv,0.0016445732,-0.0026064427,-0.004635308,0.0048627816,-0.0003189398,-0.0018535405,-0.0018935725,0.0071821883
ZNF217_cnv,0.0016461499,-0.0026107603,-0.004631022,0.0048657525,-0.0003279196,-0.0018486418,-0.0018766071,0.007172604
BCAS1_cnv,0.0016565705,-0.0026385486,-0.004602233,0.0048847217,-0.0003895918,-0.0018168446,-0.0017649066,0.0071100597
CYP24A1_cnv,0.0016533742,-0.002630324,-0.004611224,0.0048791533,-0.00036983564,-0.001826372,-0.0017989823,0.007128921
PFDN4_cnv,0.0016575791,-0.0026418213,-0.0045997575,0.004887048,-0.00039393082,-0.0018133204,-0.0017537205,0.007103365
DOK5_cnv,0.0016630637,-0.002656754,-0.0045848396,0.004897304,-0.00042529497,-0.0017963583,-0.001694872,0.0070701484
RNU4ATAC7P_cnv,0.0016935626,-0.0027383943,-0.0045004543,0.0049530696,-0.0006059287,-0.0017029932,-0.0013671056,0.0068865567
CBLN4_cnv,0.0017771628,-0.0029614526,-0.004268186,0.0051052496,-0.0011049975,-0.001447537,-0.00046796445,0.006383759
RNA5SP487_cnv,0.0017917622,-0.003000333,-0.0042272024,0.0051317317,-0.0011936501,-0.0014029192,-0.00031019025,0.0062957928
MC3R_cnv,0.0017917622,-0.003000333,-0.0042272024,0.0051317317,-0.0011936491,-0.0014029192,-0.00031019025,0.0062957928
FAM210B_cnv,0.0017823717,-0.002976114,-0.0042532887,0.005115305,-0.0011367509,-0.0014309091,-0.0004097228,0.0063510733
AURKA_cnv,0.0017777514,-0.0029641166,-0.00426613,0.0051071635,-0.0011088206,-0.0014447458,-0.00045884703,0.0063783852
CSTF1_cnv,0.0017594015,-0.0029165577,-0.004317159,0.005074869,-0.0009977147,-0.0014996501,-0.00065387203,0.006486768
CASS4_cnv,0.0017594006,-0.0029165582,-0.004317159,0.005074869,-0.0009977138,-0.0014996501,-0.0006538718,0.006486768
GCNT7_cnv,0.0017503612,-0.0028930102,-0.0043422487,0.005058869,-0.0009432854,-0.0015267786,-0.0007500269,0.0065402784
FAM209A_cnv,0.0017458247,-0.0028812313,-0.0043548234,0.005050866,-0.000915966,-0.0015403656,-0.00079819723,0.006567082
FAM209B_cnv,0.0017458256,-0.0028812317,-0.0043548234,0.005050865,-0.000915966,-0.0015403656,-0.00079819723,0.006567082
TFAP2C_cnv,0.0017405953,-0.0028674975,-0.004369354,0.0050415182,-0.00088454876,-0.0015561571,-0.00085405726,0.0065982062
RN7SL170P_cnv,0.0017405953,-0.0028674975,-0.004369354,0.0050415182,-0.00088454876,-0.0015561571,-0.00085405726,0.0065982062
BMP7_cnv,0.0017139912,-0.0027969405,-0.0044428837,0.0049934024,-0.00072648004,-0.0016370397,-0.0011386941,0.0067573935
SPO11_cnv,0.0017157877,-0.0028017452,-0.0044379104,0.004996688,-0.00073714927,-0.0016315365,-0.0011193606,0.006746565
RAE1_cnv,0.0017157877,-0.0028017452,-0.0044379104,0.004996688,-0.00073714927,-0.0016315365,-0.0011193606,0.006746565
MTRNR2L3_cnv,0.0017139912,-0.0027969405,-0.0044428837,0.0049934024,-0.00072648004,-0.0016370397,-0.0011386941,0.0067573935
RBM38_cnv,0.0017139912,-0.0027969405,-0.0044428837,0.0049934024,-0.00072648004,-0.0016370397,-0.0011386941,0.0067573935
CTCFL_cnv,0.0017194087,-0.0028114412,-0.0044278856,0.005003304,-0.0007586451,-0.0016204566,-0.0010804166,0.0067247613
PCK1_cnv,0.0017194087,-0.0028114407,-0.0044278856,0.005003304,-0.0007586451,-0.0016204566,-0.0010804166,0.0067247613
ZBP1_cnv,0.0017204788,-0.0028142775,-0.0044249333,0.0050052404,-0.00076495577,-0.0016171895,-0.0010689679,0.0067183543
PMEPA1_cnv,0.0017199926,-0.002812977,-0.004426291,0.005004337,-0.0007620454,-0.0016186899,-0.0010742559,0.0067213154
ANKRD60_cnv,0.0017217519,-0.002817647,-0.0044214223,0.005007536,-0.0007725125,-0.0016133375,-0.0010554027,0.006710768
PPP4R1L_cnv,0.001721574,-0.0028171693,-0.004421916,0.005007212,-0.00077146105,-0.0016138786,-0.0010573159,0.0067118388
RAB22A_cnv,0.0017197635,-0.0028123586,-0.0044269282,0.0050039254,-0.00076068845,-0.0016193911,-0.0010767234,0.0067226896
VAPB_cnv,0.0017191712,-0.0028107679,-0.0044285785,0.0050028358,-0.0007571513,-0.0016212119,-0.0010831263,0.006726262
APCDD1L_cnv,0.0017199675,-0.0028128922,-0.0044263713,0.005004284,-0.00076188054,-0.0016187849,-0.0010745779,0.0067214854
STX16_cnv,0.0017226767,-0.0028200997,-0.0044188686,0.005009204,-0.000777998,-0.0016105259,-0.0010455232,0.0067052403
NPEPL1_cnv,0.0017340425,-0.002850242,-0.004387375,0.0050297566,-0.00084580295,-0.0015759626,-0.0009237528,0.0066371877
GNAS_cnv,0.0017416123,-0.0028703138,-0.004366407,0.0050434554,-0.0008909544,-0.0015529413,-0.0008426525,0.0065918565
NELFCD_cnv,0.0017485367,-0.0028883321,-0.0043471847,0.0050556893,-0.00093267113,-0.0015321737,-0.0007690182,0.0065508895
CTSZ_cnv,0.0017427411,-0.0028732885,-0.0043632705,0.0050454754,-0.0008976953,-0.001549527,-0.0008305912,0.00658513
TUBB1_cnv,0.0017427411,-0.0028732885,-0.0043632705,0.0050454754,-0.0008976953,-0.001549527,-0.0008305912,0.00658513
ZNF831_cnv,0.0017451374,-0.0028796052,-0.0043566227,0.00504978,-0.0009120293,-0.0015422702,-0.00080498005,0.006570835
EDN3_cnv,0.0017451374,-0.0028796052,-0.0043566227,0.00504978,-0.0009120293,-0.0015422711,-0.00080498005,0.006570835
PHACTR3_cnv,0.0017883796,-0.0029916782,-0.004236389,0.005125828,-0.0011738306,-0.0014129039,-0.00034545152,0.006315466
SYCP2_cnv,0.0017964765,-0.0030126711,-0.004213849,0.005140069,-0.0012229355,-0.0013886718,-0.00025933888,0.0062676272
FAM217B_cnv,0.0017964765,-0.0030126707,-0.004213851,0.005140069,-0.0012229364,-0.0013886718,-0.00025933888,0.006267627
PPP1R3D_cnv,0.0017964765,-0.0030126711,-0.004213851,0.005140069,-0.0012229374,-0.0013886718,-0.00025933888,0.0062676272
CDH26_cnv,0.0017964765,-0.0030126711,-0.004213851,0.005140069,-0.0012229374,-0.0013886718,-0.00025933888,0.0062676272
CDH4_cnv,0.0017713215,-0.0029480369,-0.004283838,0.0050963117,-0.001069895,-0.0014634626,-0.00052577537,0.006415399
TAF4_cnv,0.0017712824,-0.002947939,-0.0042839423,0.00509624,-0.0010696677,-0.0014635744,-0.00052617956,0.006415627
LSM14B_cnv,0.0017715394,-0.0029486157,-0.0042832233,0.0050966945,-0.0010712398,-0.0014627995,-0.00052342424,0.006414092
PSMA7_cnv,0.0017715394,-0.0029486162,-0.0042832233,0.0050966945,-0.0010712398,-0.0014627995,-0.0005234245,0.006414092
SS18L1_cnv,0.001772088,-0.0029500453,-0.004281692,0.0050976584,-0.001074587,-0.0014611557,-0.0005175711,0.0064108353
MTG2_cnv,0.0017716922,-0.0029490124,-0.0042827968,0.0050969636,-0.0010721767,-0.0014623394,-0.0005217858,0.006413182
HRH3_cnv,0.0017733732,-0.0029533845,-0.004278099,0.0050999243,-0.0010824325,-0.0014573019,-0.0005038488,0.006403215
OSBPL2_cnv,0.001774611,-0.0029566078,-0.004274644,0.005102099,-0.0010899641,-0.0014536045,-0.0004906792,0.0063958867
ADRM1_cnv,0.001774611,-0.0029566078,-0.004274644,0.005102099,-0.0010899641,-0.0014536045,-0.0004906792,0.0063958867
LAMA5_cnv,0.0017782506,-0.0029660081,-0.0042645056,0.0051084775,-0.0011120802,-0.001442709,-0.00045198482,0.006374416
RPS21_cnv,0.0017809812,-0.0029730573,-0.0042568967,0.0051132683,-0.0011286717,-0.0014345422,-0.00042296364,0.0063583143
CABLES2_cnv,0.0017809812,-0.0029730573,-0.0042568967,0.0051132683,-0.0011286717,-0.0014345422,-0.00042296364,0.0063583143
RBBP8NL_cnv,0.0017809812,-0.0029730573,-0.0042568967,0.0051132683,-0.0011286708,-0.0014345422,-0.00042296387,0.0063583143
GATA5_cnv,0.0017809812,-0.0029730573,-0.0042568985,0.0051132683,-0.0011286708,-0.0014345422,-0.00042296387,0.0063583143
SLCO4A1_cnv,0.0017973259,-0.0030149855,-0.0042113345,0.0051416485,-0.0012284247,-0.0013860306,-0.00024985103,0.006262365
LINC00686_cnv,0.001797325,-0.0030149855,-0.0042113345,0.0051416494,-0.0012284247,-0.0013860315,-0.0002498508,0.006262365
NTSR1_cnv,0.001797325,-0.0030149855,-0.0042113326,0.0051416494,-0.0012284247,-0.0013860315,-0.0002498508,0.006262365
LINC00659_cnv,0.0017937152,-0.0030057495,-0.0042213965,0.0051354105,-0.0012063701,-0.0013967305,-0.00028803875,0.0062835254
MRGBP_cnv,0.001794681,-0.003008198,-0.0042187274,0.0051370654,-0.0012122244,-0.00139389,-0.00027789874,0.0062779104
OGFR_cnv,0.0017904779,-0.0029974524,-0.0042304415,0.0051298104,-0.0011865469,-0.0014063315,-0.00032234145,0.0063025267
COL9A3_cnv,0.001790477,-0.0029974515,-0.0042304397,0.0051298104,-0.0011865469,-0.0014063315,-0.00032234145,0.006302526
TCFL5_cnv,0.001789608,-0.0029952223,-0.004232865,0.005128296,-0.0011812234,-0.001408915,-0.00033155782,0.0063076336
DIDO1_cnv,0.0017942712,-0.0030071386,-0.004219847,0.0051363455,-0.0012098113,-0.0013951147,-0.00028221798,0.006280337
GID8_cnv,0.0018054191,-0.0030355793,-0.0041887164,0.0051555717,-0.0012782058,-0.0013621263,-0.0001642881,0.0062150913
SLC17A9_cnv,0.0018054191,-0.0030355793,-0.0041887164,0.0051555717,-0.0012782058,-0.0013621263,-0.0001642881,0.0062150913
BHLHE23_cnv,0.0018105516,-0.0030486668,-0.004174358,0.005164421,-0.001309799,-0.0013469514,-0.00010994775,0.006185045
LINC00029_cnv,0.0018117707,-0.0030517527,-0.004170947,0.005166515,-0.0013173353,-0.0013433611,-9.70636e-05,0.0061779283
